artist,song,album_name,lyrics,word_count,char_count
Billie Eilish,Lo Vas A Olvidar,Lo Vas A Olvidar,"Dime si me echas de meno' aún
Dime si no me perdonas aún
¿Qué harás con to' este veneno? Na' bueno
Dime si me echas de meno' aún
¿Lo va' a olvidar? Can you let it go? Can you let it go?
¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar?
¿Lo va' a olvidar? Can you let it go? Can you let it go?
¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar?
Isn't good
And, yeah, that's it
Ah, besitos, hahaha
Take care, please
Dime que no te arrepientes aún
Dime si aún queda algo en común
El tiempo que se pierde no vuelve
Dame un beso y bájame de la cru'
¿Lo va' a olvidar? Can you let it go? Can you let it go?
¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar?
¿Lo va' a olvidar? Can you let it go? Can you let it go?
¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar?
Ay, ay
Ay, ay, ay, ah-ah
El amor no puede medirse en paso' firme'
Un día soy un Dio' y al otro puedo partirme
I needed to go 'cause I needed to know you don't need me
You reap what you sow, but it seems like you don't even see me
El amor no puede medirse en paso' firme'
Un día soy un Dio' y al otro puedo partirme
You say it to me like it's something I have any choice in
If I wasn't important, then why would you waste all your poison?",270,1222
Billie Eilish,bitches broken hearts,Bitches Broken Hearts,"You can pretend you don't miss me (Me)
You can pretend you don't care
All you wanna do is kiss me (Me)
Oh, what a shame I'm not there
You can pretend you don't miss me (Me)
You can pretend you don't care
All you wanna do is kiss me (Me)
Oh, what a shame I'm not there
What is it you want?
You can lie, but I know that you're not fine (Don't, all you)
Every time you talk
It's all 'bout me, but you swear I'm not on your mind (Don't)
You can pretend you don't miss me (All you, me)
You can pretend you don't care
All you wanna do is kiss me (Me)
Oh, what a shame I'm not there
Everybody knows
You and I are suicide and stolen art (Don't, all you)
Pretty mama sews
Stitches into all your bitches' broken hearts (Don't)
You can pretend you don't miss me (All you, me)
You can pretend you don't care
All you wanna do is kiss me (Me)
Oh, what a shame I'm not there
Somebody new is gonna comfort you
Like you want me to
Somebody new is gonna comfort me
Like you never do
Every now and then, it hits me
That I'm the one that got away
But I guess being lonely fits me
And you were made for begging, ""stay""",228,1097
Billie Eilish,come out and play,Come Out and Play,"Hmm-mm
Wake up and smell the coffee
Is your cup half full or empty?
When we talk, you say it softly
But I love it when you're awfully quiet
Hmm-mm, quiet
Hmm-mm
You see the piece of paper
Could be a little greater
Show me what you could make her
You'll never know until you try it
Hmm-mm
And you don't have to keep it quiet
And I know it makes you nervous
But I promise you, it's worth it
To show 'em everything you kept inside
Don't hide, don't hide
Too shy to say, but I hope you stay
Don't hide away
Come out and play
Look up, out of your window
See snow, won't let it in though
Leave home, feel the wind blow
'Cause it's colder here inside in silence
And you don't have to keep it quiet
Yeah, I know it makes you nervous
But I promise you, it's worth it
To show 'em everything you kept inside
Don't hide, don't hide
Too shy to say but I hope you stay
Don't hide away
Come out and play",182,888
Billie Eilish,WHEN I WAS OLDER,When I Was Older,"When I was older
I was a sailor on an open sea
But now I'm underwater
And my skin is paler than it should ever be
Hmm
I'm on my back again
Dreaming of a time and place
Where you and I remain the best of friends
Even after all this ends
Can we pretend?
I'm on my, I'm on my back again
It's seeming more and more
Like all we ever do is see how far it bends
Before it breaks in half and then
We bend it back again
Guess I got caught in the middle of it
Yes I've been taught, got a little of it
In my blood, in my blood
Memories burn like a forest fire
Heavy rain turns any funeral pyre to mud
In the flood
When I was older
I was a sailor on an open sea
But now I'm underwater
And my skin is paler than it should ever be
I'm watching movies back to back in black and white, I never
Seen anybody do it like I do it any better
Been goin' over you, I'm overdue for new endeavors
Nobody lonely like I'm lonely and I don't know whether
You'd really like it in the limelight
You'd sympathize with all the bad guys
I'm still a victim in my own right
But I'm the villain in my own eyes, yeah
When I was older
I was a sailor on an open sea",242,1126
Billie Eilish,Guess featuring billie eilish,Guess,"Hey, Billie, you there?
Uh-uh
You wanna guess the colour of my underwear
You wanna know what I got goin' on down there
Is it pretty in pink or all see-through?
Is it showin' off my brand-new lower-back tattoo?
You wanna put 'em in your mouth, pull 'em all down south
You wanna turn this shit out, that's what I'm talkin' about
Pu-pu-pu-put 'em in your mouth, pull 'em all down south
You wanna turn this shit out, that's what l'm talkin' about (Yeah)
Try it, bite it, lick it, spit it
Pull it to the side and get all up in it
Wear 'em, post 'em, might remix it
Send 'em to The Dare, yeah, I think he's with it
Try it, bite it, lick it, spit it
Pull it to the side and get all up in it
Wear 'em, post 'em, might remix it
Eat it up for lunch, yeah, it's so delicious
(Work it out)
Don't have to guess the color of your underwear
Already know what you've got goin' on down there
It's that lacy black pair with the little bows
The ones I picked out for you in Tokyo
I saw them when you sat down, they were peekin' out
I'm gonna tell you right now, they're all I'm thinkin' about
I wanna try it, bite it, lick it, spit it
Pull it to the side and get all up in it
Kiss it, ride it, can I fit it?
Charli likes boys, but she knows I'd hit it
(Knows I'd hit it)
Charli, call me if you're with it
(Yeah) Guess, guess, guess, guess, guess, guess, guess, guess
Guess, guess, guess, guess, guess, guess, guess, guess
Guess, guess, guess, guess, guess, guess, guess, guess
Guess, guess, guess, guess, guess, guess, guess, guess
You wanna guess what me and Billie have been textin' about? (We've been disrespectful)
Still tryin' to guess the password to my Google Drive (Are you obsessed with me?)
You wanna guess the address of the party we're at (You know you're not invited)
You wanna guess if we're serious about this song",352,1810
Billie Eilish,What Was I Made For?,What Was I Made For?,"I used to float, now I just fall down
I used to know, but I'm not sure now
What I was made for
What was I made for?
Takin' a drive, I was an ideal
Looked so alive, turns out I'm not real
Just somethin' you paid for
What was I made for?
'Cause I, I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might
Mm, mm, ah
Mm, mm, mm
When did it end? All the enjoyment
I'm sad again, don't tell my boyfriend
It's not what he's made for
What was I made for?
'Cause I, 'cause I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might
Think I forgot how to be happy
Somethin' I'm not, but somethin' I can be
Somethin' I wait for
Somethin' I'm made for
Somethin' I'm made for",164,759
Billie Eilish,hotline (edit),hotline (edit),"(Late night when you need my love)
(Call me on my cell phone)
(I know when that hotline bling)
(That can only mean one thing)
(I know when that hotline bling)
(That can only mean one thing)",37,189
Adele,Strangers By Nature,30,"I'll be taking flowers to the cemetery of my heart
For all of my lovers in the present and in the dark
Every anniversary, I'll pay respects and say I'm sorry
For they never stood a chance as if they could
When no one knows what it's like to be us
I've never seen the sky this colour before
It's like I'm noticin' everythin' a little bit more
Now that all the dust has settled
I rebut all my rebuttals
No one knows what it's likе to be us
Strangers by nature
Strangеrs by nature
Will I ever get there?
Oh, I hope that someday I'll learn
To nurture what I've done
Ooh-ooh, ooh
Ooh-ooh-ooh-ooh
Ooh-ooh-ooh-ooh
Ooh-ooh-ooh
Ooh-ooh
Alright then, I'm ready",122,650
Adele,Easy On Me,30,"There ain't no gold in this river
That I've been washin' my hands in forever
I know there is hope in these waters
But I can't bring myself to swim
When I am drowning in this silence
Baby, let me in
Go easy on me, baby
I was still a child
Didn't get the chance to
Feel the world around me
I had no time to choose what I chose to do
So go easy on me
There ain't no room for things to change
When we are both so deeply stuck in our ways
You can't deny how hard I've tried
I changed who I was to put you both first
But now I give up
Go easy on mе, baby
I was still a child
Didn't get the chance to
Feel thе world around me
Had no time to choose what I chose to do
So go easy on me
I had good intentions
And the highest hopes
But I know right now
It probably doesn't even show
Go easy on me, baby
I was still a child
I didn't get the chance to
Feel the world around me
I had no time to choose what I chose to do
So go easy on me",207,923
Adele,My Little Love,30,"My little love
I see your eyes widen like an ocean
When you look at me so full of my emotions
I'm findin' it hard to be here sincerely
I know you feel lost, it's my fault completely
Tell me you love me
I love you a million percent
I don't recognise myself in the coldness of the daylight
So I ain't surprised you can read through all of my lies
I feel so bad to be here when I'm so guilty
I'm so far gone and you're the only one who can save mе
Oi, I feel like you don't love me
Why do you feel likе that?
Do you like me?
You know mummy doesn't like anyone else like I like you, right?
I'm holdin' on (Barely)
Mama's got a lot to learn (It's heavy)
I'm holdin' on (Catch me)
Mama's got a lot to learn (Teach me)
Mummy's been having a lot of big feelings recently
Like how?
Just, like, hang on, my fingers are trapped
Like, um, I feel a bit confused
Why?
I don't know
And I feel like I don't really know what I'm doing
Oh, at all?
At all
And that would make me go...
My little love
Tell me, do you feel the way my past aches?
When you lay on me, can you hear the way my heart breaks?
I wanted you to have everything I never had
I'm so sorry if what I've done makes you feel sad
I love your dad 'cause he gave you to me
You're half me and you're half daddy
Oh
I'm holdin' on (Barely)
Mama's got a lot to learn (It's heavy)
I'm holdin' on (Catch me)
Mama's got a lot to learn (Teach me)
I'm having a bad day, I'm having a very anxious day
I feel very paranoid, I feel very stressed
Um, I have a hangover, which never helps, but
I feel like today is the first day since I left him that I feel lonely
And I never feel lonely, I love being on my own
I always preferred being on my own than being with people
And I feel like maybe I've been, like, overcompensating
And being out and stuff like that to keep my mind off of him
And I feel like today, I'm home and I wanna be at home
I just wanna watch TV and curl up in a ball and
Be in my sweats and stuff like that, but I just feel really lonely
I feel a bit frightened that I might feel like this a lot",432,2046
Adele,Cry Your Heart Out,30,"Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
When I walk in a room, I'm invisible, I feel like a ghost
All my friends keep on tellin' me that this feeling won't last, mmm
I can't get no relief, I'm so tired of myself, I swear I'm dead in the eyes
I have nothin' to feel no more, I can't even cry
When will I begin to feel like me again?
I'm hanging by a thread
My skin's paper-thin, I can't stop wavering
I've never been more scared
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
When I wake up, I'm afraid of the idea of facin' the day
I would rather stay home on my own, drink it all away
Please stop callin' me, it's exhausting, there's really nothin' left to say
I created this storm, it's only fair I have to sit in its rain
When will I begin to feel like me again?
I'm hanging by a thread
My skin's paper-thin, I can't stop wavering
I've never been more scared
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
(Ooh, ooh-ooh-ooh)
(Ooh, ooh-ooh-ooh)
All love is devout, no feeling is a waste
But give it to yourself now before it's too late
In the end, it's just you, stop drowning in wait
Your love is useless without it
Cry your heart out (Cry, yeah), it'll clean your face
When you're in doubt, go at your own pace",317,1584
Adele,Oh My God,30,"I ain't got too much time to spare
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall
Boy, you give good love, I won't lie
It's what keeps me comin' back even though I'm terrified
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
Is a battle that I cannot fight
I'm a fool, but they all think I'm blind
I'd rather be a fool than leave myself behind
I don't have to explain myself to you
I am a grown woman and I do what I want to do
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
Is a battle that I cannot fight
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, Lord)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Don't let me let myself down)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, my God)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, oh-oh-oh, oh-oh-oh)
Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
When it's a battle that I cannot fight
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (I know that it's wrong, but I want to have fun)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Mmm, yeah, mmm, yeah)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (I know that it's wrong, but I want to have fun)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Mmm, yeah, mmm, yeah)",530,2550
Adele,Can I Get It,30,"Pave me a path to follow
And I'll tread any dangerous road
I will beg and I'll steal, I will borrow
If I can make, if I can make your heart my home
Throw me to the water
I don't care how deep or shallow
Because my heart can pound like thunder
And your love, and your love can set me free
Oh, I have promised I will love you 'til the end of time
Through it all, the good, the bad, the ugly, and divine
I will be the melody, the rhythm, and your rhyme
All I want is for you to be mine, mine
So can I get it right now? Mmm
Can I get it right now? (Can I get it here?)
Can I get it right now?
Can I get it right now?
Let me, let me just come and get it
Can I get it?
You tease me with your control
Because I long to live under your spell
And without your love, I'm hollow
I won't make it, I won't make it on my own
I have promised I will love you 'til the end of time (End of time)
Through it all, the good, the bad, the ugly and divine (So divine)
I will be the melody, the rhythm, and your rhyme (Mmm)
All I want is for you to be mine, mine
So can I get it right now? Mmm
Can I get it right now? (Can I get it here?)
Can I get it right now?
Can I get it right now?
Let me, let me just come and get it
Can I get it?
When will you run with me?
Like I know you wanna
(Like you want to, like you want)
You're the one for me
And I'm countin' on you (On you)
To put the pieces of me back together
So can I get it right now? Mmm
Can I get it right now? (Mmm)
Can I get it right now?
Can I get it right now?
Let me, let me just come and get it",348,1533
Adele,I Drink Wine,30,"How can one become so bounded by choices that somebody else makes?
How come we've both become a version of a person we don't even like?
We're in love with the world, but the world just wants to bring us down
By puttin' ideas in our heads that corrupt our hearts somehow
When I was a child, every single thing could blow my mind
Soaking it all up for fun, but now I only soak up wine
They say to play hard, you work hard, find balance in the sacrifice
And yet I don't know anybody who's truly satisfied
You better believe I'm tryin' (Tryin', tryin')
To keep climbin' (Climbin', climbin')
But the higher we climb feels like we're both none the wiser
So I hope I learn to get over myself
Stop tryin' to be somebody else
So we can love each other for free
Everybody wants somethin', you just want me
Why am I obsessin' about the things I can't control?
Why am I seekin' approval from people I don't even know?
In these crazy times, I hope to find somethin' I can cling on to
'Cause I need some substance in my life, somethin' real, somethin' that feels true
You better believe for you, I've cried (I've cried, I've cried)
High tides (High tides, high tides)
'Cause I want you so bad, but you can't fight fire with fire, oh
So I hope I learn to get over myself
Stop tryin' to be somebody else
Oh, I just want to love you, love you for free
Everybody wants somethin' from me, you just want me
Listen, I know how low I can go, I give as good as I get
You get the brunt of it all 'cause you're all I've got left
Oh, I hope in time (Hope in time)
We both will find peace of mind (We both find)
Sometimes, the road less travelled is a road best left behind
Well, I hope I learn to get over myself
Stop tryin' to be somebody else
Oh, I just want to love you, love you for free, yeah
'Cause everybody wants somethin' from me, you just want me
You better believe I'm tryin' (Tryin', tryin')
To keep climbin' (Climbin', climbin')
But the higher we climb, feels like we're both none the wiser
The only regret I have
I wish that it was just at a different time
A most turbulent period of my life
Why would I put that on you?
That's just, like, a very heavy thing to have to talk about
But because of that period of time
Even though it was so much fun
I didn't get to go on and make new memories with him
There was just memories in a big storm",461,2326
Adele,All Night Parking Interlude,30,"49 ContributorsTranslationsTürkçeEspañolPortuguêsDeutschFrançaisСрпскиAll Night Parking Interlude Lyrics
I know you've got things to do (I do, too)
I just wanna spend all my time with you (It feels so good)
I'm so hard to impress, don't leave me on this stretch alone
When I'm out at a party, I'm just excited to get home
And dream about you
All night long
I don't know how you got through to me (I'm so cold)
It's all happenin' so easily (Like, oh, my God)
It's so hard to digest, usually, I'm best alone
But every time that you text, I want to get on the next flight home
And dream next to you
All night long
Maybe it's the way you remind me of (Where I come from)
Or how you make me feel beautiful (And thеn some)
The sight of you is dramatic, one glimpsе and I panic inside
I get lost in our hours 'cause you possess powers I can't fight
That's why I dream about you
All night long
All night long
All night",174,910
Adele,Woman Like Me,30,"You're driving me away, give me a reason to stay
I want to be lost in you, but not in this way
Don’t think you quite understand who you have on your hands
How can you not see just how good for you I am?
I know that you've been hurt before
That's why you feel so insecure
I begged you to let me in ’cause I only want to be the cure
If you don't choose to grow, we ain't ever gonna know
Just how good this could be
I really hoped that this would go somewhere
Complacency is the worst trait to have, are you crazy?
You ain't never had, ain't never had a woman like me
It is so sad a man likе you could be so lazy
Consistency is the gift to givе for free and it is key
To ever keep, to ever keep a woman like me
All you do is complain about decisions you make
How can I help lift you if you refuse to activate the life that you truly want?
I know it's hard, but it's not
We come from the same place, but you will never give it up
It's where they make you feel powerful
That’s why you think I make you feel small
But that’s your projection, it's not my rejection
I put my heart on the line for the very first time
Because you asked me to and now you’ve gone and changed your mind
But lovin' you was a breakthrough
I saw what my heart can really do
Now some other man will get the love I had for you
'Cause you don't care, oh
Complacency is the worst trait to have, are you crazy?
You ain’t never had, ain't never had a woman like me
It is so sad a man like you could be so lazy
Consistency is the gift to give for free and it is key
To ever keep, to ever keep a woman like me
A woman like me (One more time)
Complacency (Woman like me), is the worst trait to have (Woman like me)
Are you crazy? (Woman like me)
You ain't never had, ain't never had a woman like me (Woman like me)
It is so sad a man like you could be so lazy (Woman like me)
Consistency (Woman like me), is the gift to give for free and it is key",404,1907
Adele,Hold On,30,"Hold on
You are still strong
Love will soon come
Just hold, hold on
Oh, what have I done yet again?
Have I not learned anything?
I don't want to live in chaos
It's like a ride that I want to get off
It's hard to hold on to who I am
When I'm stumblin' in the dark for a hand
I am so tired of battling with myself, with no chance to win
(Hold on)
Let time be patient
(You are still strong)
Let pain be gracious
(Love will soon come)
Just hold, hold on
I swear to God, I am such a mess
The harder that I try, I regress
I'm my own worst enemy
Right now, I truly hate bein' me
Every day feels like the road I'm on
Might just open up and swallow me whole
How do I feel so mighty small
When I'm struggling to feel at all?
Just hold on (Hold on)
Let time be patient
You are still strong (You are still strong)
Let pain be gracious (Love will soon come)
Just hold on (You, just hold on, you, just hold on)
Hold on (You, just hold on, just hold on)
Sometimes, loneliness is the only rest we get
(Just hold on, just hold on)
And the emptiness actually lets us forget
(Just hold on, just hold on)
Sometimes, forgiveness is easiest in secret
(Just hold on, just hold on, just hold on, just hold on)
So just hold on, ooh
Let time be patient and (You are still strong)
Let pain be gracious
Love will soon come, baby
If you just hold on
Hold on, hold on, hold on, hold on (Hold on)
Just let time be patient
'Cause you're still strong, you're still strong (You are still strong)
Just be gracious
Love will soon come
If you just hold on
(You, just hold on, you, just hold on)
Just be patient, just be patient (You, just hold on, you, just hold on)
(You, just hold on, you, just hold on, you, just hold on)
(Just hold on, just hold on)",350,1716
Adele,To Be Loved,30,"I built a house for a love to grow
I was so young that it was hard to know
I'm as lost now as I was back then
Always make a mess of everything
It's about time that I face myself
All I do is bleed into someone else
Painting walls with all my secret tears
Filling rooms with all my hopes and fears
But, oh my
Oh my
I'll never learn if I never leap
I'll always yearn if I never speak
To be loved and love at the highest count
Means to lose all the things I can't live without
Let it be known that I will choose to lose
It's a sacrifice, but I can't live a lie
Let it be known, let it be known that I tried
I'm so afraid, but I'm open wide
I'll be the one to catch myself this time
Tryna learn to lean into it all
Ain't it funny how the mighty fall?
Looking back, I don't regret a thing
Yeah, I took some bad turns that I am owning
I'll stand still and let the storm pass by
Keep my heart safe till the time feels right
But, oh my
Oh my
I'll never learn if I never leap
I'll always yearn if I never speak
To be loved and love at the highest count
Means to lose all the things I can't live without
Let it be known that I will choose to lose
It's a sacrifice, but I can't live a lie
Let it be known
Let it be known that I cried for you
Even started lying to you
What a thing to do
All because I wanted
To be loved and love at the highest count
Means to lose all the things I can't live without
Let it be known, known, known
That I will choose, I will lose
It's a sacrifice, but I can't live a lie
Let it be known
Let it be known that I tried, that I tried
Let it be known that I tried",343,1578
Adele,Love Is A Game,30,"56 ContributorsTranslationsTürkçeAdele - Love Is A Game (แปลภาษาไทย)EspañolСрпскиPortuguêsDeutschفارسیPolskiFrançaisLove Is A Game Lyrics
All your expectations of my love are impossible
Surely, you know that I'm not easy to hold
It's so sad how incapable of learning to grow I am
My heart speaks in puzzle and codes
I've been trying my whole life to solve
God only knows how I've cried
I can't take another defeat
A next time would be the ending of me
Now that I see
That love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Love is a game for fools to play
And I ain't fooling again (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
How unbelievable (Unbelievable)
Of me to fall for the lies that I tell (Lies I tell)
The dream that I sell (Dream I sell)
When heartache, it's inevitable (And unbearable)
But I'm no good at doing it well
Not that I care (I don't care)
Why should anything about it be fair?
When love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Love is a game for fools to play
And I ain't fooling again (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
No amount of love
Can keep me satisfied (Satisfied, satisfied)
I can't keep up (Can't keep up, can't keep up)
When I keep changing my mind (Change my mind, change my mind)
The feelings flood me to the heights of no compromise
Love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Love is a game for fools to play
And I ain't fooling (Fooling), what a cruel thing (Cruel thing)
To self-inflict that pain
Oh, you know I'd do it all again
I love it now like I loved it then
I'm a fool for them
You know I'm, you know I'm gonna do it, oh
I'll do it all again like I did then",356,1893
Adele,Hello,25,"Hello, it's me
I was wondering if after all these years, you'd like to meet
To go over everything
They say that time's supposed to heal ya
But I ain't done much healin'
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet
There's such a difference between us
And a million miles
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town
Where nothing ever happened?
It's no secret that the both of us
Are running out of time
So hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
(Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows) Anymore
Hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore",365,1949
Adele,Send My Love (To Your New Lover),25,"Just the guitar, okay, cool
This was all you, none of it me
You put your hands on, on my body and told me, mmm
You told me you were ready
For the big one, for the big jump
I'd be your last love, everlasting, you and me, mmm
That was what you told me
I'm giving you up
I've forgiven it all
You set me free
Send my love to your new lover
Treat her better
We've gotta let go of all of our ghosts
We both know we ain't kids no more
Send my love to your new lover
Treat her better
We've gotta let go of all of our ghosts
We both know we ain't kids no more
I was too strong, you were trembling
You couldn't handle the hot heat rising (Rising), mmm
Baby, I'm still rising
I was running, you were walking
You couldn't keep up, you were falling down (Down), mmm
There's only one way down
I'm giving you up
I've forgiven it all
You set me free, oh
Send my love to your new lover
Treat her better
We've gotta let go of all of our ghosts
We both know we ain't kids no more
Send my love to your new lover
Treat her better
We've gotta let go of all of our ghosts
We both know we ain't kids no more
If you're ready, if you're ready
If you're ready, I am ready
If you're ready, if you're ready
We both know we ain't kids no more
No, we ain't kids no more
I'm giving you up
I've forgiven it all
You set me free
Send my love to your new lover
Treat her better
We've gotta let go of all of our ghosts
We both know we ain't kids no more
Send my love to your new lover
Treat her better
We've gotta let go of all of our ghosts
We both know we ain't kids no more
If you're ready, if you're ready
(Send my love to your new lover)
If you're ready, are you ready?
(Treat her better)
We've gotta let go of all of our ghosts
We both know we ain't kids no more
If you're ready, if you're ready
(Send my love to your new lover)
If you're ready, are you ready?
(Treat her better)
We've gotta let go of all of our ghosts
We both know we ain't kids no more",405,1923
Adele,I Miss You,25,"I want every single piece of you
I want your heaven and your oceans too
Treat me soft but touch me cruel
I wanna teach you things you never knew, baby
Bring the floor up to my knees
Let me fall into your gravity
Then kiss me back to life to see
Your body standing over me
Baby, don't let the lights go down
Baby, don't let the lights go down
Baby, don't let the lights go down
Lights go down, lights go down
Lights go down, lights go down
Down, down, down
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I love the way your body moves
Towards me from across the room
Brushing past my every groove
No one has me like you do, baby
Bring your heart, I'll bring my soul
But be delicate with my ego
I wanna step into your great unknown
With you and me setting the tone
Baby, don't let the lights go down
Baby, don't let the lights go down
Baby, don't let the lights go down
Lights go down, lights go down
Lights go down, lights go down
Down, down, down
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
We play so dirty in the dark
'Cause we are living worlds apart
It only makes it harder, baby
It only makes it harder, baby
Harder, baby, harder, baby
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light
I miss you, I miss you
I miss you, I miss you
I miss you, I miss you
I miss you, I miss you",397,1897
Adele,When We Were Young,25,"Everybody loves the things you do
From the way you talk to the way you move
Everybody here is watching you
'Cause you feel like home, you're like a dream come true
But, if by chance, you're here alone
Can I have a moment before I go?
'Cause I've been by myself all night long
Hoping you're someone I used to know
You look like a movie, you sound like a song
My God, this reminds me of when we were young
Let me photograph you in this light in case it is the last time
That we might be exactly like we were before we realised
We were sad of getting old, it made us restless
It was just like a movie, it was just like a song
I was so scared to face my fears
Nobody told me that you'd be here
And I swear you'd moved overseas
That's what you said when you left me
You still look like a movie, you still sound like a song
My God, this reminds me of when we were young
Let me photograph you in this light in case it is the last time
That we might be exactly like we were before we realised
We were sad of getting old, it made us restless
It was just like a movie, it was just like a song
(When we were young)
(When we were young)
(When we were young)
(When we were young)
It's hard to admit that (When we were young)
Everything just takes me back (When we were young)
To when you were there (When we were young)
To when you were there
And a part of me keeps holding on (When we were young)
Just in case it hasn't gone (When we were young)
I guess I still care (When we were young)
Do you still care?
It was just like a movie, it was just like a song
My God, this reminds me of when we were young
(When we were young)
(When we were young)
(When we were young)
(When we were young)
Let me photograph you in this light in case it is the last time
(When we were young, when we were young)
That we might be exactly like we were before we realised
(When we were young, when we were young)
We were sad of getting old, it made us restless
(When we were young, when we were young)
Oh, I'm so mad I'm getting old, it makes me reckless
(When we were young, when we were young)
It was just like a movie, it was just like a song
When we were young",442,2129
